,Unnamed: 0,workerid,utterance,assignmentid,worktimeinseconds,source_model_name,source_object_class,source_dataset,target_model_name,target_object_class,target_dataset,is_patched,target_uid,source_uid,hard_context,target_original_object_class,source_original_object_class,saliency,tokens,tokens_len,utterance_spelled,target_unary_split,source_unary_split,listening_split,changeit_split,tokens_encoded,part_keywords,part_manually,part_llama3
173804,173804,user_65,It has a square base,3EICBYG646P1LXMW3AEI3553G6HJC9,82.0,8843ee2b220a702e5dac14d8f50c13f3,lamp,ShapeNet,8064580d3a225366ecbab50f1720e223,lamp,ShapeNet,False,lamp/ShapeNet/8064580d3a225366ecbab50f1720e223,lamp/ShapeNet/8843ee2b220a702e5dac14d8f50c13f3,True,lamp,lamp,3,"['it', 'has', 'a', 'square', 'base']",5,it has a square base,train,train,train,train,"[1, 23, 24, 26, 50, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173805,173805,user_245,the pole has a different shape,3NXNZ5RS1CQ634ERQHFUYPZMJQX97U,95.0,8843ee2b220a702e5dac14d8f50c13f3,lamp,ShapeNet,8064580d3a225366ecbab50f1720e223,lamp,ShapeNet,False,lamp/ShapeNet/8064580d3a225366ecbab50f1720e223,lamp/ShapeNet/8843ee2b220a702e5dac14d8f50c13f3,True,lamp,lamp,3,"['the', 'pole', 'has', 'a', 'different', 'shape']",6,the pole has a different shape,train,train,train,train,"[1, 10, 1299, 24, 26, 306, 93, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173806,173806,user_1283,the base is smaller,35K3O9HUAD60DTKEGBTSEVDE8AREF6,34.0,d00391a3bec2a9456a44fdd49dec8069,lamp,ShapeNet,3d82ed43806901b4df9c597227d75069,lamp,ShapeNet,False,lamp/ShapeNet/3d82ed43806901b4df9c597227d75069,lamp/ShapeNet/d00391a3bec2a9456a44fdd49dec8069,True,lamp,lamp,3,"['the', 'base', 'is', 'small', '-er']",5,the base is small -er,train,train,train,train,"[1, 10, 103, 7, 111, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173807,173807,user_269,Lamp base is thinner,3U4J9857OG4PRXTOO1TQPVUC7PZB73,83.0,d00391a3bec2a9456a44fdd49dec8069,lamp,ShapeNet,3d82ed43806901b4df9c597227d75069,lamp,ShapeNet,False,lamp/ShapeNet/3d82ed43806901b4df9c597227d75069,lamp/ShapeNet/d00391a3bec2a9456a44fdd49dec8069,True,lamp,lamp,3,"['lamp', 'base', 'is', 'thin', '-er']",5,lamp base is thin -er,train,train,train,train,"[1, 295, 103, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173810,173810,user_245,the base is square,3WJ1OXY92C9O81TFSSL08K610SL8AV,86.0,e1891813cf904b3188e7efbf7ff736b7,lamp,ShapeNet,45fcbb7812f0c9e729426a0f57e4d15e,lamp,ShapeNet,False,lamp/ShapeNet/45fcbb7812f0c9e729426a0f57e4d15e,lamp/ShapeNet/e1891813cf904b3188e7efbf7ff736b7,False,lamp,lamp,3,"['the', 'base', 'is', 'square']",4,the base is square,test,train,test,train,"[1, 10, 103, 7, 50, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173811,173811,user_8,A small leg connects the base to the shade,3WR9XG3T65456Y8F9MJ3HHO6XYE74R,89.0,e1891813cf904b3188e7efbf7ff736b7,lamp,ShapeNet,45fcbb7812f0c9e729426a0f57e4d15e,lamp,ShapeNet,False,lamp/ShapeNet/45fcbb7812f0c9e729426a0f57e4d15e,lamp/ShapeNet/e1891813cf904b3188e7efbf7ff736b7,False,lamp,lamp,3,"['a', 'small', 'leg', 'connects', 'the', 'base', 'to', 'the', 'shade']",9,a small leg connects the base to the shade,test,train,test,train,"[1, 26, 111, 1737, 219, 10, 103, 58, 10, 1873, 2, 0, 0, 0, 0, 0, 0, 0]",unknown,,base
173812,173812,user_1900,the base is thinner,33PPUNGG3AYVREGJ3T7ZGUSFZ4EZRV,44.0,1e9b2d5d65a8b7c29fe8663d47f73813,lamp,ShapeNet,bd234f132e160fad8f045e3f1e9c8518,lamp,ShapeNet,False,lamp/ShapeNet/bd234f132e160fad8f045e3f1e9c8518,lamp/ShapeNet/1e9b2d5d65a8b7c29fe8663d47f73813,True,lamp,lamp,3,"['the', 'base', 'is', 'thin', '-er']",5,the base is thin -er,train,train,train,train,"[1, 10, 103, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173813,173813,user_203,The lampshade is more elongated.,3QUO65DNQWHB82UT5ERN578VMZAUON,97.0,1e9b2d5d65a8b7c29fe8663d47f73813,lamp,ShapeNet,bd234f132e160fad8f045e3f1e9c8518,lamp,ShapeNet,False,lamp/ShapeNet/bd234f132e160fad8f045e3f1e9c8518,lamp/ShapeNet/1e9b2d5d65a8b7c29fe8663d47f73813,True,lamp,lamp,3,"['the', 'lampshade', 'is', 'more', 'elongated']",5,the lampshade is more elongated,train,train,train,train,"[1, 10, 3402, 7, 34, 1210, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173814,173814,user_1226,It has a more ornate base and column,3Q5C1WP23OU9RVXDYBL4LZ37U7J151,96.0,f0414c5a1d22911555683d8c4a0488e1,lamp,ShapeNet,86d7a728dc35d634f800b597bc1c1eb5,lamp,ShapeNet,False,lamp/ShapeNet/86d7a728dc35d634f800b597bc1c1eb5,lamp/ShapeNet/f0414c5a1d22911555683d8c4a0488e1,True,lamp,lamp,3,"['it', 'has', 'a', 'more', 'ornate', 'base', 'and', 'column']",8,it has a more ornate base and column,train,train,train,train,"[1, 23, 24, 26, 34, 191, 103, 47, 991, 2, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,base
173820,173820,user_65,It has a wider lampshade,37TD41K0AJ2UK05MQ4NWV6WQCO5SC7,55.0,2161683c44a7dc356bd865f153842b49,lamp,ShapeNet,1b9b6f1ddf363e0e8b424343280aeccb,lamp,ShapeNet,False,lamp/ShapeNet/1b9b6f1ddf363e0e8b424343280aeccb,lamp/ShapeNet/2161683c44a7dc356bd865f153842b49,True,lamp,lamp,3,"['it', 'has', 'a', 'wide', '-er', 'lampshade']",6,it has a wide -er lampshade,train,train,train,train,"[1, 23, 24, 26, 83, 9, 3402, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173821,173821,user_239,it has a thinner rod.,3E1QT0TDFR23EJCD4GDDPIUKDZK8IR,46.0,2161683c44a7dc356bd865f153842b49,lamp,ShapeNet,1b9b6f1ddf363e0e8b424343280aeccb,lamp,ShapeNet,False,lamp/ShapeNet/1b9b6f1ddf363e0e8b424343280aeccb,lamp/ShapeNet/2161683c44a7dc356bd865f153842b49,True,lamp,lamp,3,"['it', 'has', 'a', 'thin', '-er', 'rod']",6,it has a thin -er rod,train,train,train,train,"[1, 23, 24, 26, 60, 9, 328, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173825,173825,user_2046,The targets bulb cover utilizes a smaller attachment piece to the chord,3NVC2EB65SS33MLCWH4KKPGXNXJ3YV,115.0,399573561336a341b754c9a53619150c,lamp,ShapeNet,914a91528ef40e7bf7248d9dbed7a7b8,lamp,ShapeNet,False,lamp/ShapeNet/914a91528ef40e7bf7248d9dbed7a7b8,lamp/ShapeNet/399573561336a341b754c9a53619150c,False,lamp,lamp,3,"['the', 'target', ""'s"", 'bulb', 'cover', 'utilizes', 'a', 'small', '-er', 'attachment', 'piece', 'to', 'the', 'chord']",14,the target 's bulb cover utilizes a small -er attachment piece to the chord,train,train,train,train,"[1, 10, 11, 12, 591, 1147, 3, 26, 111, 9, 335, 65, 58, 10, 3666, 2, 0, 0]",bulb,,
173826,173826,user_1696,the center pole is shorter,31IBVUNM9USHF460B1I2EZ1085DVFC,1352.0,155c83f40406bd0c48d945252c13120a,lamp,ShapeNet,efedd8c990f9926c48d945252c13120a,lamp,ShapeNet,False,lamp/ShapeNet/efedd8c990f9926c48d945252c13120a,lamp/ShapeNet/155c83f40406bd0c48d945252c13120a,True,lamp,lamp,3,"['the', 'center', 'pole', 'is', 'short', '-er']",6,the center pole is short -er,train,train,train,train,"[1, 10, 165, 1299, 7, 8, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173827,173827,user_1283,the lines on the shade are slightly closer together.,3R2PKQ87NY1IZ8EHYHNWU0VFX47IMN,629.0,155c83f40406bd0c48d945252c13120a,lamp,ShapeNet,efedd8c990f9926c48d945252c13120a,lamp,ShapeNet,False,lamp/ShapeNet/efedd8c990f9926c48d945252c13120a,lamp/ShapeNet/155c83f40406bd0c48d945252c13120a,True,lamp,lamp,3,"['the', 'lines', 'on', 'the', 'shade', 'are', 'slightly', 'close', '-er', 'together']",10,the lines on the shade are slightly close -er together,train,train,train,train,"[1, 10, 398, 20, 10, 1873, 16, 174, 1025, 9, 220, 2, 0, 0, 0, 0, 0, 0]",unknown,,shade
173828,173828,user_845,it doesn't have a body,33PPO7FECX8FVE84LOOTBA8LOQDDIY,101.0,lamp_0078,lamp,ModelNet,527212b174a5313fdd5616230e7f3c5c,lamp,ShapeNet,False,lamp/ShapeNet/527212b174a5313fdd5616230e7f3c5c,lamp/ModelNet/lamp_0078,True,lamp,lamp,3,"['it', 'does', 'not', 'have', 'a', 'body']",6,it does not have a body,train,train,train,train,"[1, 23, 39, 40, 84, 26, 45, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173829,173829,user_1900,the shade is less ornate,379J5II41Q9MDLUA2MWQ98IY56GELE,39.0,lamp_0078,lamp,ModelNet,527212b174a5313fdd5616230e7f3c5c,lamp,ShapeNet,False,lamp/ShapeNet/527212b174a5313fdd5616230e7f3c5c,lamp/ModelNet/lamp_0078,True,lamp,lamp,3,"['the', 'shade', 'is', 'less', 'ornate']",5,the shade is less ornate,train,train,train,train,"[1, 10, 1873, 7, 229, 191, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173830,173830,user_704,The part of the base that touches the ground is wider.,3AAPLD8UCEAMG8TH1W6NG2PSR0CHTK,59.0,878d76c9657bec71fa58f9bd5c78b9e4,lamp,ShapeNet,6936b0f0e7c88e3bdc22f557e01eba14,lamp,ShapeNet,False,lamp/ShapeNet/6936b0f0e7c88e3bdc22f557e01eba14,lamp/ShapeNet/878d76c9657bec71fa58f9bd5c78b9e4,True,lamp,lamp,3,"['the', 'part', 'of', 'the', 'base', 'that', 'touches', 'the', 'ground', 'is', 'wide', '-er']",12,the part of the base that touches the ground is wide -er,train,train,train,train,"[1, 10, 311, 38, 10, 103, 172, 342, 10, 299, 7, 83, 9, 2, 0, 0, 0, 0]",base,,
173831,173831,user_269,Lamp shade is ornate,3CTOC39K39JV9GR0CT67NJDPFUB7JN,78.0,878d76c9657bec71fa58f9bd5c78b9e4,lamp,ShapeNet,6936b0f0e7c88e3bdc22f557e01eba14,lamp,ShapeNet,False,lamp/ShapeNet/6936b0f0e7c88e3bdc22f557e01eba14,lamp/ShapeNet/878d76c9657bec71fa58f9bd5c78b9e4,True,lamp,lamp,3,"['lamp', 'shade', 'is', 'ornate']",4,lamp shade is ornate,train,train,train,train,"[1, 295, 1873, 7, 191, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173834,173834,user_203,The body is wider.,3KOPY89HMAVD8XQDAH3HA219ASJ3J8,110.0,6b10584984035b088314f68ce9e12e4c,lamp,ShapeNet,92c2c146432ff304153c1c3f0c464db2,lamp,ShapeNet,False,lamp/ShapeNet/92c2c146432ff304153c1c3f0c464db2,lamp/ShapeNet/6b10584984035b088314f68ce9e12e4c,True,lamp,lamp,3,"['the', 'body', 'is', 'wide', '-er']",5,the body is wide -er,train,train,train,train,"[1, 10, 45, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173835,173835,user_1283,the base is bigger,3R6P78PK7M48GCY6HQO5V2DRCZBTG7,56.0,6b10584984035b088314f68ce9e12e4c,lamp,ShapeNet,92c2c146432ff304153c1c3f0c464db2,lamp,ShapeNet,False,lamp/ShapeNet/92c2c146432ff304153c1c3f0c464db2,lamp/ShapeNet/6b10584984035b088314f68ce9e12e4c,True,lamp,lamp,3,"['the', 'base', 'is', 'big', '-er']",5,the base is big -er,train,train,train,train,"[1, 10, 103, 7, 320, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173836,173836,user_952,The tube stand section does NOT get thinner right at the bottom.,3DEL4X4EL8EFJKSQG6B8R551URUXYX,71.0,d748241313e5664696a3517f50eeb9f4,lamp,ShapeNet,63538ead3a81058f1c1ef519b9196b63,lamp,ShapeNet,False,lamp/ShapeNet/63538ead3a81058f1c1ef519b9196b63,lamp/ShapeNet/d748241313e5664696a3517f50eeb9f4,False,lamp,lamp,3,"['the', 'tube', 'stand', 'section', 'does', 'not', 'get', 'thin', '-er', 'right', 'at', 'the', 'bottom']",13,the tube stand section does not get thin -er right at the bottom,train,train,train,train,"[1, 10, 218, 969, 354, 39, 40, 1892, 60, 9, 118, 98, 10, 76, 2, 0, 0, 0]",tube,,
173837,173837,user_1226,Its base narrower,3LKC68YZ3CWO06JY0E6ONVTS7FVOWQ,55.0,d748241313e5664696a3517f50eeb9f4,lamp,ShapeNet,63538ead3a81058f1c1ef519b9196b63,lamp,ShapeNet,False,lamp/ShapeNet/63538ead3a81058f1c1ef519b9196b63,lamp/ShapeNet/d748241313e5664696a3517f50eeb9f4,False,lamp,lamp,3,"['its', 'base', 'narrow', '-er']",4,its base narrow -er,train,train,train,train,"[1, 5, 103, 210, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173838,173838,user_1900,there is a small piece on the shade,3JAOYWH7VKX5IP3TUBG4HUHNE909LZ,85.0,e0577be012414515fcb8d8c6d4df8143,lamp,ShapeNet,e04e5a96efd77a6ed2f5c44a5922d7b9,lamp,ShapeNet,False,lamp/ShapeNet/e04e5a96efd77a6ed2f5c44a5922d7b9,lamp/ShapeNet/e0577be012414515fcb8d8c6d4df8143,True,lamp,lamp,3,"['there', 'is', 'a', 'small', 'piece', 'on', 'the', 'shade']",8,there is a small piece on the shade,train,train,train,train,"[1, 15, 7, 26, 111, 65, 20, 10, 1873, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173839,173839,user_612,The top of the lampshade takes less space,3HRMW88U18J7SDX1URYQOWVJBBWM04,63.0,ead77648c9c7dbf8d42b9650f19dd425,lamp,ShapeNet,dfe800d8d8642e9647bc3701b998a7d5,lamp,ShapeNet,False,lamp/ShapeNet/dfe800d8d8642e9647bc3701b998a7d5,lamp/ShapeNet/ead77648c9c7dbf8d42b9650f19dd425,True,lamp,lamp,3,"['the', 'top', 'of', 'the', 'lampshade', 'takes', 'less', 'space']",8,the top of the lampshade takes less space,train,train,train,train,"[1, 10, 99, 38, 10, 3402, 1960, 229, 744, 2, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173840,173840,user_1654,Its body shape is more rounded,3N4BPTXIOALSIB9E7MZUYQRM2VXKUS,176.0,ead77648c9c7dbf8d42b9650f19dd425,lamp,ShapeNet,dfe800d8d8642e9647bc3701b998a7d5,lamp,ShapeNet,False,lamp/ShapeNet/dfe800d8d8642e9647bc3701b998a7d5,lamp/ShapeNet/ead77648c9c7dbf8d42b9650f19dd425,True,lamp,lamp,3,"['its', 'body', 'shape', 'is', 'more', 'rounded']",6,its body shape is more rounded,train,train,train,train,"[1, 5, 45, 93, 7, 34, 48, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173842,173842,user_239,it has not protective covering on the bottom of the pole.,3CN4LGXD5ZHOLI4GWV93UU831XR4YT,65.0,20e4c5b5783eb950490ad276cd2af3a4,lamp,ShapeNet,80650d082f6d45fc53fa79783efbc3bf,lamp,ShapeNet,False,lamp/ShapeNet/80650d082f6d45fc53fa79783efbc3bf,lamp/ShapeNet/20e4c5b5783eb950490ad276cd2af3a4,True,lamp,lamp,3,"['it', 'has', 'not', 'protective', 'covering', 'on', 'the', 'bottom', 'of', 'the', 'pole']",11,it has not protective covering on the bottom of the pole,train,train,train,train,"[1, 23, 24, 40, 1569, 1260, 20, 10, 76, 38, 10, 1299, 2, 0, 0, 0, 0, 0]",tube,,
173843,173843,user_947,"It has a flatter, more plate like base.",3A0EX8ZRNAH86HPPBAJQ28E9BOXBYT,62.0,fdc4b403601fedf955b7716fb9f91d35,lamp,ShapeNet,e083ee4f045402b2806fa01b99bcd24,lamp,ShapeNet,False,lamp/ShapeNet/e083ee4f045402b2806fa01b99bcd24,lamp/ShapeNet/fdc4b403601fedf955b7716fb9f91d35,False,lamp,lamp,3,"['it', 'has', 'a', 'flat', '-er', 'more', 'plate', 'like', 'base']",9,it has a flat -er more plate like base,train,train,train,train,"[1, 23, 24, 26, 129, 9, 34, 182, 35, 103, 2, 0, 0, 0, 0, 0, 0, 0]",base,,
173844,173844,user_203,A wire runs from the end of the lampshade.,3FE2ERCCZZ1YGXMXOSSTV1LWEIEPOI,104.0,fdc4b403601fedf955b7716fb9f91d35,lamp,ShapeNet,e083ee4f045402b2806fa01b99bcd24,lamp,ShapeNet,False,lamp/ShapeNet/e083ee4f045402b2806fa01b99bcd24,lamp/ShapeNet/fdc4b403601fedf955b7716fb9f91d35,False,lamp,lamp,3,"['a', 'wire', 'runs', 'from', 'the', 'end', 'of', 'the', 'lampshade']",9,a wire runs from the end of the lampshade,train,train,train,train,"[1, 26, 237, 2802, 113, 10, 74, 38, 10, 3402, 2, 0, 0, 0, 0, 0, 0, 0]",shade,,
173847,173847,user_1696,there is no pole attached,3GM6G9ZBKPQ88MUSSTM087XO8L5MTQ,838.0,2054bfb594262929a89fa001ff6369ec,lamp,ShapeNet,88d29e1350eda810c066b9622c005c53,lamp,ShapeNet,False,lamp/ShapeNet/88d29e1350eda810c066b9622c005c53,lamp/ShapeNet/2054bfb594262929a89fa001ff6369ec,False,lamp,lamp,3,"['there', 'is', 'no', 'pole', 'attached']",5,there is no pole attached,train,train,train,train,"[1, 15, 7, 123, 1299, 115, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173849,173849,user_1106,The shade is covered in top,3IXEICO794C6JJ905DFJJB02ILET6B,53.0,lamp_0052,lamp,ModelNet,cec37bc68adf2a20e6d206b2ed87676,lamp,ShapeNet,False,lamp/ShapeNet/cec37bc68adf2a20e6d206b2ed87676,lamp/ModelNet/lamp_0052,False,lamp,lamp,3,"['the', 'shade', 'is', 'covered', 'in', 'top']",6,the shade is covered in top,train,train,train,train,"[1, 10, 1873, 7, 865, 90, 99, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173852,173852,user_1889,The targer has a longer pole.,3YOH7BII0B0SVQYECC9ZUCT5G3RKV4,117.0,b45b40ea1c3a813235836c728d324152,lamp,ShapeNet,1ce3f06d80025d9528eb8d149efa4062,lamp,ShapeNet,False,lamp/ShapeNet/1ce3f06d80025d9528eb8d149efa4062,lamp/ShapeNet/b45b40ea1c3a813235836c728d324152,False,lamp,lamp,3,"['the', 'target', 'has', 'a', 'long', '-er', 'pole']",7,the target has a long -er pole,train,train,train,train,"[1, 10, 11, 24, 26, 32, 9, 1299, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173854,173854,user_269,Lamp arm is thinner,3G5F9DBFORQ1T0X66R62HKDDOKEVHY,55.0,4dc9f86110ea40aaa570c6c691c987a8,lamp,ShapeNet,de5799693fbddbe3c4560b8f156e749,lamp,ShapeNet,False,lamp/ShapeNet/de5799693fbddbe3c4560b8f156e749,lamp/ShapeNet/4dc9f86110ea40aaa570c6c691c987a8,True,lamp,lamp,3,"['lamp', 'arm', 'is', 'thin', '-er']",5,lamp arm is thin -er,train,train,train,train,"[1, 295, 517, 7, 60, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173855,173855,user_1696,The tubular arm is bent,3BQU611VFRDAHN2K5EDECLQSEFF99Y,535.0,907fd296708ae71dd5fab5deb286066,lamp,ShapeNet,707a1c16fe9ba4fa60a25ec0f32e89e3,lamp,ShapeNet,False,lamp/ShapeNet/707a1c16fe9ba4fa60a25ec0f32e89e3,lamp/ShapeNet/907fd296708ae71dd5fab5deb286066,False,lamp,lamp,3,"['the', 'tubular', 'arm', 'is', 'bent']",5,the tubular arm is bent,train,train,train,train,"[1, 10, 428, 517, 7, 173, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",tube,,
173856,173856,user_1220,has a round base,3SKEMFQBZ5YUKE214JYP2Y9X5358KY,42.0,907fd296708ae71dd5fab5deb286066,lamp,ShapeNet,707a1c16fe9ba4fa60a25ec0f32e89e3,lamp,ShapeNet,False,lamp/ShapeNet/707a1c16fe9ba4fa60a25ec0f32e89e3,lamp/ShapeNet/907fd296708ae71dd5fab5deb286066,False,lamp,lamp,3,"['has', 'a', 'round', 'base']",4,has a round base,train,train,train,train,"[1, 24, 26, 134, 103, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173857,173857,user_845,the shade is more narrow,3V26SBZTBF74T52ADA1C2XUE8LRZZI,99.0,89622a50662e28d56c09b6371c58b533,lamp,ShapeNet,20cd92a6797a9ee12ebeb1e6a8111f53,lamp,ShapeNet,False,lamp/ShapeNet/20cd92a6797a9ee12ebeb1e6a8111f53,lamp/ShapeNet/89622a50662e28d56c09b6371c58b533,True,lamp,lamp,3,"['the', 'shade', 'is', 'more', 'narrow']",5,the shade is more narrow,train,train,train,train,"[1, 10, 1873, 7, 34, 210, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173859,173859,user_65,The shade is taller,3QY5DC2MXTDH2PH06B8XIDZHUZ7UFR,67.0,44820a27f86f13e7e420612cf7bb547c,lamp,ShapeNet,8e8f964be5bea1068616812464c86290,lamp,ShapeNet,False,lamp/ShapeNet/8e8f964be5bea1068616812464c86290,lamp/ShapeNet/44820a27f86f13e7e420612cf7bb547c,True,lamp,lamp,3,"['the', 'shade', 'is', 'tall', '-er']",5,the shade is tall -er,train,train,train,train,"[1, 10, 1873, 7, 53, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173860,173860,user_947,The shade looks like it has a smaller diameter.,3SUWZRL0M064U0R3FIQOKP01FCNE64,44.0,44820a27f86f13e7e420612cf7bb547c,lamp,ShapeNet,8e8f964be5bea1068616812464c86290,lamp,ShapeNet,False,lamp/ShapeNet/8e8f964be5bea1068616812464c86290,lamp/ShapeNet/44820a27f86f13e7e420612cf7bb547c,True,lamp,lamp,3,"['the', 'shade', 'looks', 'like', 'it', 'has', 'a', 'small', '-er', 'diameter']",10,the shade looks like it has a small -er diameter,train,train,train,train,"[1, 10, 1873, 33, 35, 23, 24, 26, 111, 9, 268, 2, 0, 0, 0, 0, 0, 0]",shade,,
173863,173863,user_1106,The base is bigger,3EF8EXOTT3OHYUCYNDPYM9MCC9OJ1H,1793.0,64a45d75c1c5bad6f51f77a6d7299806,lamp,ShapeNet,994e14ddae6f642ca0a1df19404132e9,lamp,ShapeNet,False,lamp/ShapeNet/994e14ddae6f642ca0a1df19404132e9,lamp/ShapeNet/64a45d75c1c5bad6f51f77a6d7299806,True,lamp,lamp,3,"['the', 'base', 'is', 'big', '-er']",5,the base is big -er,train,train,train,train,"[1, 10, 103, 7, 320, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",base,,
173864,173864,user_2046,The target shade has a decorative bar running through it.,3TUI152ZZDGYKHGBI397JAYYQ4O1QY,111.0,64a45d75c1c5bad6f51f77a6d7299806,lamp,ShapeNet,994e14ddae6f642ca0a1df19404132e9,lamp,ShapeNet,False,lamp/ShapeNet/994e14ddae6f642ca0a1df19404132e9,lamp/ShapeNet/64a45d75c1c5bad6f51f77a6d7299806,True,lamp,lamp,3,"['the', 'target', 'shade', 'has', 'a', 'decorative', 'bar', 'running', 'through', 'it']",10,the target shade has a decorative bar running through it,train,train,train,train,"[1, 10, 11, 1873, 24, 26, 216, 700, 1074, 1140, 23, 2, 0, 0, 0, 0, 0, 0]",shade,,
173865,173865,user_17,the shade has less ridges,39ZSFO5CAAPX7R3WP1ZIXBR9N5BUJF,51.0,9db87bf898efd448cbde89e0c48a01bf,lamp,ShapeNet,352d68b2a816640099e8bf807e902261,lamp,ShapeNet,False,lamp/ShapeNet/352d68b2a816640099e8bf807e902261,lamp/ShapeNet/9db87bf898efd448cbde89e0c48a01bf,True,lamp,lamp,3,"['the', 'shade', 'has', 'less', 'ridges']",5,the shade has less ridges,test,train,test,train,"[1, 10, 1873, 24, 229, 584, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173866,173866,user_1283,the shade is wider,3QJOXOW4XLK6J3CV2YX59LXN5B0EMA,273.0,9db87bf898efd448cbde89e0c48a01bf,lamp,ShapeNet,352d68b2a816640099e8bf807e902261,lamp,ShapeNet,False,lamp/ShapeNet/352d68b2a816640099e8bf807e902261,lamp/ShapeNet/9db87bf898efd448cbde89e0c48a01bf,True,lamp,lamp,3,"['the', 'shade', 'is', 'wide', '-er']",5,the shade is wide -er,test,train,test,train,"[1, 10, 1873, 7, 83, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",shade,,
173867,173867,user_2012,It has a heagon shaped bottom/smoother.,3AQF3RZ55ABW0ERZATAU27L1RC16FB,96.0,2f2d4805ac5eb033e49675db0062ac74,lamp,ShapeNet,d98c3d6304228f36d3cb982c5a53c2d2,lamp,ShapeNet,False,lamp/ShapeNet/d98c3d6304228f36d3cb982c5a53c2d2,lamp/ShapeNet/2f2d4805ac5eb033e49675db0062ac74,True,lamp,lamp,3,"['it', 'has', 'a', 'hexagon', 'shaped', 'bottom', 'smooth', '-er']",8,it has a hexagon shaped bottom smooth -er,train,train,train,train,"[1, 23, 24, 26, 246, 14, 76, 379, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0]",unknown,,shade
173868,173868,user_203,The body does not have a knob in the middle.,3S3AMIZX3WYOIBM4TES707AQBLSCDU,98.0,2f2d4805ac5eb033e49675db0062ac74,lamp,ShapeNet,d98c3d6304228f36d3cb982c5a53c2d2,lamp,ShapeNet,False,lamp/ShapeNet/d98c3d6304228f36d3cb982c5a53c2d2,lamp/ShapeNet/2f2d4805ac5eb033e49675db0062ac74,True,lamp,lamp,3,"['the', 'body', 'does', 'not', 'have', 'a', 'knob', 'in', 'the', 'middle']",10,the body does not have a knob in the middle,train,train,train,train,"[1, 10, 45, 39, 40, 84, 26, 141, 90, 10, 232, 2, 0, 0, 0, 0, 0, 0]",tube,,
173869,173869,user_1202,It has a bar connecting the legs across the bottom.,31UV0MXWNS5KR1TB6I6ADYKTBB4I5O,58.0,ce406a32bdc610198ca4aeb5e3b33af7,lamp,ShapeNet,3781aa0aaed95b8049244b68aadec703,lamp,ShapeNet,False,lamp/ShapeNet/3781aa0aaed95b8049244b68aadec703,lamp/ShapeNet/ce406a32bdc610198ca4aeb5e3b33af7,False,lamp,lamp,3,"['it', 'has', 'a', 'bar', 'connecting', 'the', 'legs', 'across', 'the', 'bottom']",10,it has a bar connecting the legs across the bottom,train,train,train,train,"[1, 23, 24, 26, 700, 1322, 10, 547, 702, 10, 76, 2, 0, 0, 0, 0, 0, 0]",tube,,
